Building_ID,Building_Name,Latitude,Longitude,Building RSU,RFS_Status,Location Type,Total HPs,Total Spare,Actual Util Count,Util %,Final Tagging
172489,MOTISHA BLDG_KLI,18.9515564,72.830044,MOTISHA BLDG_KLI,RFS,GHS,16,2,14,88%,Rest
48616,MOTISHAH JAIN PARK_2VM,18.97259437,72.83603017,MOTISHAH JAIN PARK A WING_2VM,RFS,High-rise,16,16,0,0%,Zero utilised
192895,MOTISHAH JAIN PARK_2VM,18.97287333,72.83595069,MOTISHAH JAIN PARK B WING_2VM,RFS,High-rise,32,32,0,0%,Zero utilised
192896,MOTISHAH JAIN PARK_2VM,18.9728505,72.8361009,MOTISHAH JAIN PARK C WING_2VM,RFS,High-rise,32,32,0,0%,Zero utilised
48616,MOTISHAH JAIN PARK_2VM,18.97259437,72.83603017,MOTISHAH JAIN PARK D WING_2VM,RFS,High-rise,48,48,0,0%,Zero utilised
132043,Motiwala Mansion_KLG,18.95308351,72.8324641,Motiwala Mansion Bldg No-33_KLG,RFS,High-Rise,24,19,5,21%,Rest
176873,Motiwala Mansion_XJL,18.96315919,72.81069687,Motiwala Mansion_XJL,RFS,High-rise,16,14,2,13%,Rest
197834,Motlibai Wadia Building_ZAJ,18.93290135,72.83434414,Motlibai Wadia Building_ZAJ,RFS,High-rise,48,17,31,65%,Rest
200355,Mount Bliss Chs_3U6,19.15331752,72.92861557,Mount Bliss Chs_3U6,RFS,High-Rise,56,50,6,11%,Rest
16841,Mount Classic_MUG,19.18357522,72.93733096,Mount classic 1A Wing_MUG,RFS,High-rise,24,17,7,29%,Rest
16841,Mount Classic_MUG,19.18357522,72.93733096,Mount classic 1B Wing_MUG,RFS,High-rise,32,31,1,3%,Rest
16841,Mount Classic_MUG,19.18357522,72.93733096,Mount classic 1C Wing_MUG,RFS,High-rise,32,25,7,22%,Rest
82465,Mount Classic_MUG,19.18403649,72.93714476,MOUNT CLASSIC 2 CHSL WING-D_MUG,RFS,High-rise,16,14,2,13%,Rest
82465,Mount Classic_MUG,19.18403649,72.93714476,MOUNT CLASSIC 2 CHSL WING-E_MUG,RFS,High-rise,24,22,2,8%,Rest
194390,Mount Kailash Apartments_DMC,18.96875948,72.8228196,Mount KAILASH apartments A_DMC,RFS,High-rise,32,26,6,19%,Rest
194391,Mount Kailash Apartments_DMC,18.96874543,72.82287336,Mount KAILASH apartments B_DMC,RFS,High-rise,32,17,15,47%,Rest
194392,Mount Kailash Apartments_DMC,18.96878178,72.82275565,Mount KAILASH apartments C_DMC,RFS,High-rise,32,29,3,9%,Rest
194393,Mount Kailash Apartments_DMC,18.96873205,72.82291278,Mount KAILASH apartments D_DMC,RFS,High-rise,24,16,8,33%,Rest
194394,Mount Kailash Apartments_DMC,18.96879739,72.82271178,Mount KAILASH apartments E_DMC,RFS,High-rise,40,17,23,58%,Rest
134105,Mount Marry Row Houses_1H9,19.0703746,72.89420856,Mount Marry Row Houses_1H9,RFS,Flatbed,8,8,0,0%,Zero utilised
18323,Mount Sea View CHS_1OI,19.13464735,72.81099332,Mount Sea View_1OI,RFS,High-rise,72,47,25,35%,Rest
83891,Mount Unique Chs_WAA,18.96701092,72.80635236,Mount Unique Chs_WAA,RFS,High-rise,112,106,6,5%,P1
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.1_H4H,RFS,GHS,24,20,4,17%,Rest
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.2_H4H,RFS,GHS,24,21,3,13%,Rest
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.3_H4H,RFS,GHS,24,19,5,21%,Rest
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.4_H4H,RFS,GHS,24,23,1,4%,Rest
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.5_H4H,RFS,GHS,24,18,6,25%,Rest
93344,MOUNT VIEW APARTMENTS_H4H,19.12350921,72.88303709,MOUNT VIEW APARTMENTS BUILDING NO.6_H4H,RFS,GHS,16,16,0,0%,Zero utilised
172488,Mount View CHSL_0L0,19.18968658,72.94760584,Mount View CHSL_0L0,RFS,GHS,16,15,1,6%,Rest
7956,Mount View_GRK,19.22670865,72.96820534,Mount View Tower_GRK,RFS,High-rise,32,24,8,25%,Rest
7955,Mountain Breeze Society_1MC,19.12355027,72.89511302,Mountain Breeze Society Bldg No.4A_1MC,RFS,High-rise,80,29,51,64%,Rest
7955,Mountain Breeze Society_1MC,19.12355027,72.89511302,Mountain Breeze Society Bldg No.4B_1MC,RFS,High-rise,96,52,44,46%,Rest
7955,Mountain Breeze Society_1MC,19.12355027,72.89511302,Mountain Breeze Society Bldg No.4C_1MC,RFS,High-rise,96,43,53,55%,Rest
LCO2154,Mountain View_YS6,18.97293804,73.10894721,Mountain View_YS6,RFS,GHS,24,24,0,0%,Zero utilised
193395,Mourya Estate_ANX,19.14140784,72.83191777,Mourya Estate_ANX,RFS,High-rise,192,142,50,26%,P1
80259,Move Max System Logistics PVT. LTD._AH0,19.09903493,72.86584527,Move Max System Logistics PVT. LTD._AH0,RFS,Flatbed,8,6,2,25%,Rest
22016,Movie Time Cinema_MMV,19.18921377,72.83469176,Movie Time Cinema_MMV,RFS,Flatbed,8,6,2,25%,Rest
40744,Movie times Suburbia Mal_BAG,19.06110978,72.83660245,Movie times Suburbia Mal_BAG,RFS,High-rise,8,4,4,50%,Rest
7949,Movie Tower_ASC,19.14954822,72.82524615,Movie Tower_ASC,RFS,High-rise,112,85,27,24%,P1
45717,Moxa Shanti Nagar Chs_FKP,19.28203413,72.86035078,Moxa Shanti Nagar Chs B13_FKP,RFS,GHS,16,14,2,13%,Rest
45717,Moxa Shanti Nagar Chs_FKP,19.28203413,72.86035078,Moxa Shanti Nagar Chs B14_FKP,RFS,GHS,16,15,1,6%,Rest
186535,MP House_1M6,19.17547417,72.96722053,MP House_1M6,RFS,Flatbed,8,8,0,0%,Zero utilised
44860,MPT GUEST HOUSE_ZAR,18.93704797,72.83863703,MPT GUEST HOUSE_ZAR,RFS,GHS,16,16,0,0%,Zero utilised
197342,MRR Childrens Hospital_TIP,19.21194497,72.95965195,MRR Childrens Hospital_TIP,RFS,High-rise,8,7,1,13%,Rest
194891,Mrudang Apartment_GRK,19.22655801,72.96884523,Mrudang Apt A-Wing - Lok Puram_GRK,RFS,High-rise,56,33,23,41%,Rest
194892,Mrudang Apartment_GRK,19.22652679,72.96867644,Mrudang Apt B-Wing - Lok Puram_GRK,RFS,High-rise,24,15,9,38%,Rest
7941,Mrudul Heights_0W1,19.24915854,72.84904665,Mrudul Heights Chs ltd_0W1,RFS,High-Rise,32,30,2,6%,Rest
7938,Mrugchhaya Building_AOU,19.13570365,72.81755039,Mrugchhaya CHS A Wing_AOU,RFS,High-rise,16,8,8,50%,Rest
7938,Mrugchhaya Building_AOU,19.13570365,72.81755039,Mrugchhaya CHS B Wing_AOU,RFS,High-rise,16,10,6,38%,Rest
173468,Mrunali CHS_2FS,19.23632047,72.86380762,Mrunali CHS_2FS,RFS,High-rise,32,30,2,6%,Rest
17412,MSC Bank_ZAT,18.92795959,72.83308352,MSC Bank_ZAT,RFS,GHS,8,6,2,25%,Rest
109662,MSEB Colony_2BX,19.22273598,72.86654801,MSEB Colony Bldg no-04_2BX,RFS,GHS,24,24,0,0%,Zero utilised
109662,MSEB Colony_2BX,19.22273598,72.86654801,MSEB Colony Bldg no-05_2BX,RFS,GHS,16,15,1,6%,Rest
109662,MSEB Colony_2BX,19.22273598,72.86654801,MSEB Colony Bldg no-06_2BX,RFS,GHS,16,15,1,6%,Rest
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-1_06H,RFS,Flatbed,8,2,6,75%,Rest
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-2_06H,RFS,Flatbed,8,8,0,0%,Zero utilised
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-3_06H,RFS,Flatbed,8,8,0,0%,Zero utilised
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-4_06H,RFS,Flatbed,8,7,1,13%,Rest
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-5_06H,RFS,Flatbed,8,6,2,25%,Rest
133347,MSEB Colony Staff Quaters_06H,19.08966044,72.8415637,MSEB Colony Staff Quaters Bldg No-6_06H,RFS,Flatbed,8,8,0,0%,Zero utilised
134282,MSEB Office_2MJ,19.12115678,72.99810106,MSEB Office Plot No- 05_2MJ,RFS,Flatbed,8,5,3,38%,Rest
171755,MSEB Staff Quarters_FBG,19.0743612,72.9947149,MSEB Staff Quarters Bldg No- B1_FBG,RFS,Flatbed,16,16,0,0%,Zero utilised
170739,MSEB Staff Quarters_FBG,19.0744552,72.99451208,MSEB Staff Quarters Bldg No-B2_FBG,RFS,GHS,16,11,5,31%,Rest
186154,MTNL Building_CUB,18.91603892,72.82037317,MTNL Building-UIAI_CUB,RFS,High-rise,8,7,1,13%,Rest
28060,MTNL Telephone Exchange Bhayandar_XGS,19.29933068,72.85317059,MTNL Telephone Exchange Bhayandar_XGS,RFS,GHS,8,6,2,25%,Rest
171848,Mubarak Complex_3K1,19.2997607,72.84307,Mubarak Complex A Wing_3K1,RFS,GHS,16,16,0,0%,Zero utilised
171848,Mubarak Complex_3K1,19.2997607,72.84307,Mubarak Complex B Wing_3K1,RFS,GHS,16,16,0,0%,Zero utilised
171848,Mubarak Complex_3K1,19.2997607,72.84307,Mubarak Complex C Wing_3K1,RFS,GHS,16,16,0,0%,Zero utilised
171848,Mubarak Complex_3K1,19.2997607,72.84307,Mubarak Complex D Wing_3K1,RFS,GHS,16,16,0,0%,Zero utilised
171848,Mubarak Complex_3K1,19.2997607,72.84307,Mubarak Complex E Wing_3K1,RFS,GHS,24,24,0,0%,Zero utilised
187781,Mubarak Manzil_2AJ,19.1138452,72.87644913,Mubarak Manzil Wing-A_2AJ,RFS,High-rise,48,43,5,10%,Start Strong
187781,Mubarak Manzil_2AJ,19.1138452,72.87644913,Mubarak Manzil Wing-B_2AJ,RFS,High-rise,48,46,2,4%,Start Strong
21302,Muchakund CHS_THH,19.22219806,72.9677361,Muchkund Building BX-67_THH,RFS,High-rise,32,28,4,13%,Rest
21302,Muchakund CHS_THH,19.22219806,72.9677361,Muchkund Building BX-68_THH,RFS,High-rise,24,15,9,38%,Rest
79249,Mudanda Bhavan_MUF,19.17558455,72.94968164,Mudanda Bhavan_MUF,RFS,Flatbed,8,8,0,0%,Zero utilised
194449,Mufaddal Shopping Arcade_FBR,18.9621879,72.83682731,Mufaddal Shopping Arcade_FBR,RFS,Flatbed,64,64,0,0%,Zero utilised
192223,Muffadal Manzil_2AJ,19.11522392,72.87553756,Muffadal Manzil_2AJ,RFS,GHS,16,14,2,13%,Rest
131453,Mugdha Apartment_FXE,19.21848567,72.84230983,Mugdha Apartment A Wing_FXE,RFS,GHS,16,10,6,38%,Rest
131453,Mugdha Apartment_FXE,19.21848567,72.84230983,Mugdha Apartment B Wing_FXE,RFS,GHS,16,13,3,19%,Rest
131453,Mugdha Apartment_FXE,19.21848567,72.84230983,Mugdha Apartment C Wing_FXE,RFS,GHS,16,14,2,13%,Rest
173153,Mugdha Apartment_XMA,19.16209891,72.99058053,Mugdha Apartment_XMA,RFS,Flatbed,8,6,2,25%,Rest
17562,Mughal Building_KLG,18.95473606,72.83109845,Mughal Building_KLG,RFS,Flatbed,32,30,2,6%,Rest
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-21_MV2,RFS,GHS,16,16,0,0%,Zero utilised
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-22_MV2,RFS,GHS,16,15,1,6%,Rest
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-23_MV2,RFS,GHS,16,16,0,0%,Zero utilised
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-24_MV2,RFS,GHS,24,21,3,13%,Rest
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-25_MV2,RFS,GHS,8,8,0,0%,Zero utilised
95152,Mukambika chs_MV2,19.12120024,73.00321588,Mukambika chs Wing-GL-3-26_MV2,RFS,GHS,16,16,0,0%,Zero utilised
51236,Mukesh apartment_1HM,19.29010375,72.85650434,Mukesh apartment Wing A_1HM,RFS,GHS,16,15,1,6%,Rest
51236,Mukesh apartment_1HM,19.29010375,72.85650434,Mukesh apartment Wing B_1HM,RFS,GHS,16,14,2,13%,Rest
172635,Mukesh Nagar Chs_FWI,19.18156107,72.9768698,Mukesh Nagar Chs A Wing_FWI,RFS,GHS,24,23,1,4%,Rest
172635,Mukesh Nagar Chs_FWI,19.18156107,72.9768698,Mukesh Nagar Chs B Wing_FWI,RFS,GHS,8,8,0,0%,Zero utilised
172635,Mukesh Nagar Chs_FWI,19.18156107,72.9768698,Mukesh Nagar Chs C Wing_FWI,RFS,GHS,16,16,0,0%,Zero utilised
200920,Mukhtar Manzil Building_3K2,18.96222,72.831414,Mukhtar Manzil Building_3K2,RFS,GHS,16,11,5,31%,Rest
LCO1715,Mukta Aashiyana_7UN,19.15457548,73.03510439,Mukta Aashiyana A Wing_7UN,RFS,High-rise,16,6,10,63%,Rest
LCO1716,Mukta Aashiyana_7UN,19.15457675,73.03530757,Mukta Aashiyana B Wing_7UN,RFS,High-rise,16,5,11,69%,Rest
LCO1717,Mukta Aashiyana_7UN,19.15464769,73.03549934,Mukta Aashiyana C Wing_7UN,RFS,High-rise,16,6,10,63%,Rest
21576,Mukta Mehak Residency_KNQ,19.21390237,72.86437645,Mukta Mehak Residency A-Wing_KNQ,RFS,High-rise,32,30,2,6%,Rest
7927,Mukta Mehak Residency_KNQ,19.21397962,72.86437511,Mukta Mehak Residency B-Wing_KNQ,RFS,High-rise,32,19,13,41%,Rest
133822,MUKTA MEHAK RESIDENCY_KNQ,19.21403456,72.86446721,MUKTA MEHAK RESIDENCY Wing- C_KNQ,RFS,High-Rise,16,9,7,44%,Rest
56070,Muktangan Apartment_MLC,19.17612564,72.85498248,Muktangan Apartment A_MLC,RFS,High-rise,16,7,9,56%,Rest
56070,Muktangan Apartment_MLC,19.17612564,72.85498248,Muktangan Apartment B_MLC,RFS,High-rise,16,12,4,25%,Rest
56070,Muktangan Apartment_MLC,19.17612564,72.85498248,Muktangan Apartment C_MLC,RFS,High-rise,16,13,3,19%,Rest
106045,Mukthi Dham C.H.S_0L0,19.1912217,72.94750746,Mukthi Dham C.H.S Wing-A_0L0,RFS,GHS,24,23,1,4%,Rest
106045,Mukthi Dham C.H.S_0L0,19.1912217,72.94750746,Mukthi Dham C.H.S Wing-B_0L0,RFS,GHS,16,15,1,6%,Rest
13269,Kalyan Complex_NA6,19.13824657,72.81045274,"Mukti A Wing,Kalyan Complex_NA6",RFS,High-rise,24,19,5,21%,Rest
13269,Kalyan Complex_NA6,19.13824657,72.81045274,"Mukti B Wing,Kalyan Complex_NA6",RFS,High-rise,16,12,4,25%,Rest
44802,Mukti Building (MUKKTI FOUNDATION)_AQA,19.13289084,72.82287916,Mukti Building (MUKKTI FOUNDATION) A-Wing_AQA,RFS,High-rise,16,16,0,0%,Zero utilised
44802,Mukti Building (MUKKTI FOUNDATION)_AQA,19.13289084,72.82287916,Mukti Building (MUKKTI FOUNDATION) B-Wing_AQA,RFS,High-rise,8,8,0,0%,Zero utilised
13269,Kalyan Complex_NA6,19.13824657,72.81045274,"Mukti C Wing,Kalyan Complex_NA6",RFS,High-rise,24,20,4,17%,Rest
46790,Mukti CHSL_2SZ,19.0825867,72.85321112,Mukti CHSL A Wing_2SZ,RFS,GHS,8,8,0,0%,Zero utilised
46790,Mukti CHSL_2SZ,19.0825867,72.85321112,Mukti CHSL B Wing_2SZ,RFS,GHS,16,15,1,6%,Rest
46790,Mukti CHSL_2SZ,19.0825867,72.85321112,Mukti CHSL C Wing_2SZ,RFS,GHS,16,15,1,6%,Rest
LCO3676,Mukti Dham Bldg_7SD,19.21625542,73.09359318,Mukti Dham Bldg_7SD,RFS,GHS,24,24,0,0%,Zero utilised
19337,Mukti Tower_1P7,19.16569008,72.96487839,Mukti Tower A Wing_1P7,RFS,High-rise,56,36,20,36%,Rest
19337,Mukti Tower_1P7,19.16569008,72.96487839,Mukti Tower B Wing_1P7,RFS,High-rise,24,12,12,50%,Rest
94086,Mukund bhavan_KLT,18.94984444,72.82621752,Mukund bhavan 137_KLT,RFS,Flatbed,64,54,10,16%,Rest
46288,Shree Nandanvan Apartment_TIT,19.19728531,72.96000351,Mukund Building-Shree Nandanvan Apartment_TIT,RFS,GHS,16,15,1,6%,Rest
187925,Mukund Complex  Chs_JB5,19.30071843,72.862497,Mukund Complex Chs Bldg No-1_JB5,RFS,High-rise,32,32,0,0%,Start Strong
100981,Mukund Height_N5O,19.29913554,72.86758222,Mukund Height Building No.4_N5O,RFS,High-rise,40,36,4,10%,Rest
91096,Mukund Mansion_2XC,19.02043153,72.84144624,Mukund Mansion_2XC,RFS,GHS,56,51,5,9%,Rest
194559,MUKUND MANSION_FQE,18.95586064,72.82472853,MUKUND MANSION_FQE,RFS,High-rise,24,14,10,42%,Rest
172697,Mukund Nivas_0O2,19.14828632,72.99145133,Mukund Nivas House No 52_0O2,RFS,High-rise,16,1,15,94%,Rest
47398,Mukund Ritu Chs_SAB,19.28942524,72.87432742,Mukund Ritu Chs A WING_SAB,RFS,High-rise,24,22,2,8%,Rest
47398,Mukund Ritu Chs_SAB,19.28942524,72.87432742,Mukund Ritu Chs B WING_SAB,RFS,High-rise,24,21,3,13%,Rest
57150,Mukund Tower_1V6,19.28166012,72.86624991,Mukund Tower_1V6,RFS,High-rise,32,29,3,9%,Rest
135104,Mukundam Heights_BD0,19.29380062,72.84634928,Mukundam Heights Wing-A_BD0,RFS,High-rise,160,131,29,18%,P1
71839,Mulaji Devshi Buildling_MSJ,18.95633906,72.83750328,Mulaji Devshi Buildling_MSJ,RFS,GHS,32,27,5,16%,Rest
192718,Runwal Garden City_2RT,19.22318469,72.98816811,"Mulberry T5,Runwal Garden City Phase-2_2RT",RFS,High-rise,80,38,42,53%,Rest
43771,Mulchand Mansion_KLK,18.94855677,72.83151001,Mulchand Mansion_KLK,RFS,GHS,64,40,24,38%,Rest
108097,Mulchand Zaverchand Chs_KC1,19.05379363,72.89146741,Mulchand Zaverchand Chs Plot No- 144_KC1,RFS,High-Rise,72,70,2,3%,Rest
172495,Mulji House_N6F,19.1573528,72.85589785,Mulji House Plot No-AF-1_N6F,RFS,Flatbed,8,8,0,0%,Zero utilised
7918_1,Mulji House_MSD,18.94977049,72.84125406,Mulji House_MSD,RFS,High-rise,16,14,2,13%,Rest
201309,Mulji House_WOF,19.01507798,72.82718858,Mulji House_WOF,RFS,GHS,64,62,2,3%,Rest
195375,Mulji Jetha Building_KLN,18.94582644,72.82869693,Mulji Jetha Chs_KLN,RFS,Flatbed,32,19,13,41%,Rest
28437,M J Market_SQ0,18.94967573,72.83085868,Mulji Jetha Market (MJ Market)_SQ0,RFS,Flatbed,1056,743,313,30%,P1
80813,Mulji Nagar Chs_BOD,19.21756865,72.85005641,Mulji Nagar Chs Bldg No-3 Wing-A_BOD,RFS,GHS,32,31,1,3%,Rest
80813,Mulji Nagar Chs_BOD,19.21756865,72.85005641,Mulji Nagar Chs Bldg No-3 Wing-B_BOD,RFS,GHS,16,15,1,6%,Rest
80813,Mulji Nagar Chs_BOD,19.21756865,72.85005641,Mulji Nagar Chs Bldg No-3 Wing-C_BOD,RFS,GHS,24,24,0,0%,Zero utilised
80813,Mulji Nagar Chs_BOD,19.21756865,72.85005641,Mulji Nagar Chs Bldg No-3 Wing-D_BOD,RFS,GHS,16,16,0,0%,Zero utilised
194560,Mulji Thackarshi_FQE,18.95714084,72.82515647,Mulji Thackersi Building 52-A_FQE,RFS,Flatbed,64,53,11,17%,Rest
194561,Malshi Thakarsi Building_FQE,18.95704189,72.81967908,Mulji Thakarshi Building_FQE,RFS,Flatbed,32,24,8,25%,Rest
7915,Mulla House_ZAP,18.93186351,72.83203662,Mulla House_ZAP,RFS,GHS,48,24,24,50%,Rest
8854,Mulratna_AB9,18.95055488,72.83742047,Mulratna_AB9,RFS,Flatbed,32,8,24,75%,Rest
138062,Multilink House_1H1,19.07046889,72.83964876,Multilink House_1H1,RFS,High-rise,16,14,2,13%,Rest
193621,Multistorage_AQF,19.12927499,72.87710486,Multistorage_AQF,RFS,High-rise,24,13,11,46%,Rest
19771,Mulund Amit CHS_1P7,19.16767573,72.96640086,Mulund Amit CHS A Wing_1P7,RFS,High-rise,32,22,10,31%,Rest
19771,Mulund Amit CHS_1P7,19.16767573,72.96640086,Mulund Amit CHS B Wing_1P7,RFS,High-rise,24,13,11,46%,Rest
19771,Mulund Amit CHS_1P7,19.16767573,72.96640086,Mulund Amit CHS C Wing_1P7,RFS,High-rise,32,20,12,38%,Rest
93805,Mulund Ashirwad CHS_1C4,19.17728112,72.95468635,Mulund Ashirwad CHS_1C4,RFS,High-rise,168,151,17,10%,P1
19446,Mulund Darshan_0T4,19.17366064,72.93465366,Mulund Darshan A-Wing_0T4,RFS,High-rise,24,15,9,38%,Rest
45153,Mulund Darshan_0T4,19.17368955,72.93455653,Mulund Darshan B-Wing_0T4,RFS,High-rise,24,13,11,46%,Rest
19446,Mulund Darshan_0T4,19.17366064,72.93465366,Mulund Darshan C-Wing_0T4,RFS,High-rise,24,17,7,29%,Rest
44714,Mulund Darshan_0T4,19.17400056,72.93436496,Mulund Darshan E-Wing_0T4,RFS,High-rise,24,16,8,33%,Rest
93628,Mulund Darshan_0T4,19.17410056,72.93450028,Mulund Darshan F wing_0T4,RFS,High-rise,32,26,6,19%,Rest
46020,Mulund Darshan_0T4,19.1744072,72.93449322,Mulund Darshan I wing_0T4,RFS,High-rise,32,23,9,28%,Rest
21181,Mulund Darshan_0T4,19.17396427,72.93400199,MULUND DARSHAN J-WING_0T4,RFS,High-rise,32,24,8,25%,Rest
21181,Mulund Darshan_0T4,19.17396427,72.93400199,MULUND DARSHAN K-WING_0T4,RFS,High-rise,16,10,6,38%,Rest
48551,Mulund Devi Chsl_MUF,19.17672647,72.94968457,Mulund Devi Chsl_MUF,RFS,High-rise,24,24,0,0%,Zero utilised
187561,Mulund Giriraj CHSL_MUF,19.17704236,72.94877914,Mulund Giriraj CHSL_MUF,RFS,High-rise,32,31,1,3%,Start Strong
132689,GOKUL CHSL_1P7,19.16599672,72.96758018,MULUND GOKUL CHSL_1P7,RFS,Flatbed,16,16,0,0%,Zero utilised
100756,Mulund Kunj Sarita_3U3,19.16880406,72.96215732,Mulund Kunj Sarita A WING_3U3,RFS,High-rise,24,21,3,13%,Rest
100756,Mulund Kunj Sarita_3U3,19.16880406,72.96215732,Mulund Kunj Sarita B WING_3U3,RFS,High-rise,24,23,1,4%,Rest
100756,Mulund Kunj Sarita_3U3,19.16880406,72.96215732,Mulund Kunj Sarita C WING_3U3,RFS,High-rise,8,6,2,25%,Rest
44132,Mulund Mayur CoOp Hsg Sty_1P7,19.16578104,72.96542259,Mulund Mayur CoOp Hsg Sty_1P7,RFS,High-rise,80,69,11,14%,Rest
173962,Mulund Moti Vihar CHS_MLU,19.17288558,72.95621661,Mulund Moti Vihar CHS Wing-A_MLU,RFS,Flatbed,16,16,0,0%,Zero utilised
173962,Mulund Moti Vihar CHS_MLU,19.17288558,72.95621661,Mulund Moti Vihar CHS Wing-B_MLU,RFS,Flatbed,8,8,0,0%,Zero utilised
100245,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.17004596,72.94912042,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-1A_1H5,RFS,High-rise,64,64,0,0%,Start Strong
100245,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.17004596,72.94912042,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-1B_1H5,RFS,High-rise,64,64,0,0%,Start Strong
100245,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.17004596,72.94912042,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-2B_1H5,RFS,High-rise,64,64,0,0%,Start Strong
100245,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.17004596,72.94912042,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-3A_1H5,RFS,High-rise,64,64,0,0%,Start Strong
99987,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.1696501,72.9492811,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-3B_1H5,RFS,High-rise,64,64,0,0%,Start Strong
99987,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.1696501,72.9492811,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-3C_1H5,RFS,High-rise,64,64,0,0%,Start Strong
99987,Mulund Rohidas Nagar Sai Shraddha CHS Ltd_1H5,19.1696501,72.9492811,Mulund Rohidas Nagar Sai Shraddha CHS Ltd Bldg No-4_1H5,RFS,High-rise,64,64,0,0%,Start Strong
200102_1,Mulund Sahakar Vishwa CHS_AM1,19.16188826,72.94669132,Mulund Sahakar Vishwa CHS Bldg No-A1_AM1,RFS,GHS,24,23,1,4%,Rest
200102_1,Mulund Sahakar Vishwa CHS_AM1,19.16188826,72.94669132,Mulund Sahakar Vishwa CHS Bldg No-A2_AM1,RFS,GHS,24,24,0,0%,Zero utilised
200102_1,Mulund Sahakar Vishwa CHS_AM1,19.16188826,72.94669132,Mulund Sahakar Vishwa CHS Tower-Gulmohar_AM1,RFS,GHS,32,28,4,13%,Rest
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Tower-Parijat_AM1,RFS,High-Rise,32,29,3,9%,Rest
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Tower-Rajnigandha_AM1,RFS,High-Rise,32,24,8,25%,Rest
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-B1_AM1,RFS,GHS,24,24,0,0%,Zero utilised
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-B2_AM1,RFS,GHS,24,24,0,0%,Zero utilised
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-C1_AM1,RFS,GHS,24,22,2,8%,Rest
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-C2_AM1,RFS,GHS,24,24,0,0%,Zero utilised
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-D1_AM1,RFS,GHS,24,24,0,0%,Zero utilised
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-D2_AM1,RFS,GHS,24,19,5,21%,Rest
200102,Mulund Sahakar Vishwa CHS_AM1,19.16219735,72.94666891,Mulund Sahakar Vishwa CHS Wing-E1_AM1,RFS,GHS,24,22,2,8%,Rest
